[INFO] [1722534426.321205865] [beswarm_action_server]: Executing goal...
[INFO] [1722534426.330924854] [beswarm_action_server]: x: 1.0; y: 0.0
[INFO] [1722534426.440525743] [beswarm_action_server]: x: 0.0; y: 0.0
[INFO] [1722534426.544148000] [beswarm_action_server]: x: 0.0; y: 0.0
[INFO] [1722534426.655765661] [beswarm_action_server]: x: 0.0; y: 0.0
[INFO] [1722534426.772381127] [beswarm_action_server]: x: 0.0; y: 0.0
[INFO] [1722534427.426648258] [listener_server_pub__]: Iteration: 18 Mean fit: 10.161466393045457
[INFO] [1722534427.449937072] [listener_server_pub__]: Iteration: 19 Mean fit: 10.168175201608577
[INFO] [1722534427.473616494] [listener_server_pub__]: Iteration: 20 Mean fit: 10.215729515274436
[INFO] [1722534427.498728009] [listener_server_pub__]: Iteration: 21 Mean fit: 10.194322481887934
[INFO] [1722534427.519610045] [listener_server_pub__]: Iteration: 22 Mean fit: 10.125621290374054
[INFO] [1722534427.553592772] [listener_server_pub__]: Iteration: 23 Mean fit: 10.044167159581114
[INFO] [1722534427.580550064] [listener_server_pub__]: Iteration: 24 Mean fit: 9.999585003835548
[INFO] [1722534427.608659117] [listener_server_pub__]: Iteration: 25 Mean fit: 9.988974836535197
[INFO] [1722534427.637952961] [listener_server_pub__]: Iteration: 26 Mean fit: 9.917892775512437
[INFO] [1722534427.663312221] [listener_server_pub__]: Iteration: 27 Mean fit: 9.9489805491141
[INFO] [1722534427.686759501] [listener_server_pub__]: Iteration: 28 Mean fit: 9.853468267833941
[INFO] [1722534427.710774062] [listener_server_pub__]: Iteration: 29 Mean fit: 9.74691416372949
[INFO] [1722534427.733768703] [listener_server_pub__]: Iteration: 30 Mean fit: 9.672484812869476
[INFO] [1722534427.758468724] [listener_server_pub__]: Iteration: 31 Mean fit: 9.606775317481233
[INFO] [1722534427.786732730] [listener_server_pub__]: Iteration: 32 Mean fit: 9.752826717066384
[INFO] [1722534427.816375899] [listener_server_pub__]: Iteration: 33 Mean fit: 9.760334612979772
[INFO] [1722534427.844490818] [listener_server_pub__]: Iteration: 34 Mean fit: 9.734893661474098
[INFO] [1722534427.869656551] [listener_server_pub__]: Iteration: 35 Mean fit: 9.636489619649723
[INFO] [1722534427.894449988] [listener_server_pub__]: Iteration: 36 Mean fit: 9.627101094561135
[INFO] [1722534427.918447011] [listener_server_pub__]: Iteration: 37 Mean fit: 9.846014281423681
[INFO] [1722534427.943332971] [listener_server_pub__]: Iteration: 38 Mean fit: 9.983664868569827
[INFO] [1722534427.968860257] [listener_server_pub__]: Iteration: 39 Mean fit: 10.093800502806781
[INFO] [1722534427.991898967] [listener_server_pub__]: Iteration: 40 Mean fit: 10.053408194081104
[INFO] [1722534428.017438020] [listener_server_pub__]: Iteration: 41 Mean fit: 10.103514148219563
[INFO] [1722534428.042857730] [listener_server_pub__]: Iteration: 42 Mean fit: 10.22992447038109
[INFO] [1722534428.073770309] [listener_server_pub__]: Iteration: 43 Mean fit: 10.382298700209596
[INFO] [1722534428.100992554] [listener_server_pub__]: Iteration: 44 Mean fit: 10.537333903382466
[INFO] [1722534428.123582762] [listener_server_pub__]: Iteration: 45 Mean fit: 10.620570553296034
[INFO] [1722534428.146293872] [listener_server_pub__]: Iteration: 46 Mean fit: 10.699160090896068
[INFO] [1722534428.172573339] [listener_server_pub__]: Iteration: 47 Mean fit: 10.794176580543803
[INFO] [1722534428.197955776] [listener_server_pub__]: Iteration: 48 Mean fit: 10.880480814002535
[INFO] [1722534428.222321058] [listener_server_pub__]: Iteration: 49 Mean fit: 10.982002407256948
[INFO] [1722534428.245559496] [listener_server_pub__]: Iteration: 50 Mean fit: 11.103713314512548
[INFO] [1722534428.268784258] [listener_server_pub__]: Iteration: 51 Mean fit: 11.166639052162889
[INFO] [1722534428.292722792] [listener_server_pub__]: Iteration: 52 Mean fit: 11.226653402118702
[INFO] [1722534428.314584201] [listener_server_pub__]: Iteration: 53 Mean fit: 11.254458273670156
[INFO] [1722534428.334400165] [listener_server_pub__]: Iteration: 54 Mean fit: 11.316753062920615
[INFO] [1722534428.350132133] [listener_server_pub__]: Iteration: 55 Mean fit: 11.388751043286502
[INFO] [1722534428.371843137] [listener_server_pub__]: Iteration: 56 Mean fit: 11.421478620298796
[INFO] [1722534428.396465181] [listener_server_pub__]: Iteration: 57 Mean fit: 11.451711836972766
[INFO] [1722534428.418198089] [listener_server_pub__]: Iteration: 58 Mean fit: 11.436411792796534
[INFO] [1722534428.438312899] [listener_server_pub__]: Iteration: 59 Mean fit: 11.458705250813455
[INFO] [1722534428.462842217] [listener_server_pub__]: Iteration: 60 Mean fit: 11.48720821268833
[INFO] [1722534428.487565959] [listener_server_pub__]: Iteration: 61 Mean fit: 11.508025402632288
[INFO] [1722534428.509218339] [listener_server_pub__]: Iteration: 62 Mean fit: 11.525274802213952
[INFO] [1722534428.534893668] [listener_server_pub__]: Iteration: 63 Mean fit: 11.47811050015101
[INFO] [1722534428.561487801] [listener_server_pub__]: Iteration: 64 Mean fit: 11.463604559243112
[INFO] [1722534428.585453289] [listener_server_pub__]: Iteration: 65 Mean fit: 11.442197292795864
[INFO] [1722534428.606323104] [listener_server_pub__]: Iteration: 66 Mean fit: 11.44845027936266
[INFO] [1722534428.628248395] [listener_server_pub__]: Iteration: 67 Mean fit: 11.43800358073921
[INFO] [1722534428.654320500] [listener_server_pub__]: Iteration: 68 Mean fit: 11.403027820565274
[INFO] [1722534428.678459155] [listener_server_pub__]: Iteration: 69 Mean fit: 11.34587981395006
[INFO] [1722534428.699889402] [listener_server_pub__]: Iteration: 70 Mean fit: 11.2726733570037
[INFO] [1722534428.722019834] [listener_server_pub__]: Iteration: 71 Mean fit: 11.268881192902484
[INFO] [1722534428.744398397] [listener_server_pub__]: Iteration: 72 Mean fit: 11.258597129021666
[INFO] [1722534428.768586893] [listener_server_pub__]: Iteration: 73 Mean fit: 11.292279946863136
[INFO] [1722534428.785675783] [listener_server_pub__]: Iteration: 74 Mean fit: 11.221463982463158
[INFO] [1722534428.801454195] [listener_server_pub__]: Iteration: 75 Mean fit: 11.107012951212628
[INFO] [1722534428.817329112] [listener_server_pub__]: Iteration: 76 Mean fit: 11.098486628903578
[INFO] [1722534428.832138069] [listener_server_pub__]: Iteration: 77 Mean fit: 11.112742976669292
[INFO] [1722534428.849086721] [listener_server_pub__]: Iteration: 78 Mean fit: 11.18932629421055
[INFO] [1722534428.868572200] [listener_server_pub__]: Iteration: 79 Mean fit: 11.17927640179569
[INFO] [1722534428.888357375] [listener_server_pub__]: Iteration: 80 Mean fit: 11.112533704738365
[INFO] [1722534428.908364753] [listener_server_pub__]: Iteration: 81 Mean fit: 11.10090159339783
[INFO] [1722534428.928592082] [listener_server_pub__]: Iteration: 82 Mean fit: 11.139237491496143
[INFO] [1722534428.948467854] [listener_server_pub__]: Iteration: 83 Mean fit: 11.265794744092812
[INFO] [1722534428.969041299] [listener_server_pub__]: Iteration: 84 Mean fit: 11.322291321039723
[INFO] [1722534428.990862265] [listener_server_pub__]: Iteration: 85 Mean fit: 11.333001615238459
[INFO] [1722534429.013810078] [listener_server_pub__]: Iteration: 86 Mean fit: 11.320763264268475
[INFO] [1722534429.035285201] [listener_server_pub__]: Iteration: 87 Mean fit: 11.397274046624085
[INFO] [1722534429.056479685] [listener_server_pub__]: Iteration: 88 Mean fit: 11.530629413367711
[INFO] [1722534429.073577093] [listener_server_pub__]: Iteration: 89 Mean fit: 11.646830048813786
[INFO] [1722534429.092818936] [listener_server_pub__]: Iteration: 90 Mean fit: 11.758241233682778
[INFO] [1722534429.112912711] [listener_server_pub__]: Iteration: 91 Mean fit: 11.744351208370247
[INFO] [1722534429.135364389] [listener_server_pub__]: Iteration: 92 Mean fit: 11.81414210454659
[INFO] [1722534429.163890145] [listener_server_pub__]: Iteration: 93 Mean fit: 11.907996492735553
[INFO] [1722534429.189444300] [listener_server_pub__]: Iteration: 94 Mean fit: 12.008846730329292
[INFO] [1722534429.222194492] [listener_server_pub__]: Iteration: 95 Mean fit: 12.186353232536144
[INFO] [1722534429.250461270] [listener_server_pub__]: Iteration: 96 Mean fit: 12.164855750989636
[INFO] [1722534429.285745430] [listener_server_pub__]: Iteration: 97 Mean fit: 12.229380913115653
[INFO] [1722534429.314036895] [listener_server_pub__]: Iteration: 98 Mean fit: 12.306714165481031
[INFO] [1722534429.335082499] [listener_server_pub__]: Iteration: 99 Mean fit: 12.373135736647125
[INFO] [1722534429.361197935] [listener_server_pub__]: Iteration: 100 Mean fit: 12.50270767209076
[INFO] [1722534429.381161131] [listener_server_pub__]: Iteration: 101 Mean fit: 12.4861570561773
[INFO] [1722534429.397539611] [listener_server_pub__]: Iteration: 102 Mean fit: 12.503692376826901
[INFO] [1722534429.415797927] [listener_server_pub__]: Iteration: 103 Mean fit: 12.537379328423004
[INFO] [1722534429.439085946] [listener_server_pub__]: Iteration: 104 Mean fit: 12.553366935645068
[INFO] [1722534429.467137574] [listener_server_pub__]: Iteration: 105 Mean fit: 12.586195463164994
[INFO] [1722534429.495819992] [listener_server_pub__]: Iteration: 106 Mean fit: 12.574352190648133
[INFO] [1722534429.521018175] [listener_server_pub__]: Iteration: 107 Mean fit: 12.57359655860444
[INFO] [1722534429.537640164] [listener_server_pub__]: Iteration: 108 Mean fit: 12.596685229756757
[INFO] [1722534429.562662484] [listener_server_pub__]: Iteration: 109 Mean fit: 12.589622092419464
[INFO] [1722534429.593635087] [listener_server_pub__]: Iteration: 110 Mean fit: 12.566204464224878
[INFO] [1722534429.623837279] [listener_server_pub__]: Iteration: 111 Mean fit: 12.556334774708208
[INFO] [1722534429.640574662] [listener_server_pub__]: Iteration: 112 Mean fit: 12.54754138167603
[INFO] [1722534429.659493655] [listener_server_pub__]: Iteration: 113 Mean fit: 12.534342266025774
[INFO] [1722534429.681020717] [listener_server_pub__]: Iteration: 114 Mean fit: 12.501356907836984
[INFO] [1722534429.716369253] [listener_server_pub__]: Iteration: 115 Mean fit: 12.399499453305157
[INFO] [1722534429.733127799] [listener_server_pub__]: Iteration: 116 Mean fit: 12.394917076745386
[INFO] [1722534429.745019063] [listener_server_pub__]: Iteration: 117 Mean fit: 12.419693548007299
[INFO] [1722534429.763337941] [listener_server_pub__]: Iteration: 118 Mean fit: 12.388878067860954
[INFO] [1722534429.783511765] [listener_server_pub__]: Iteration: 119 Mean fit: 12.386549526366151
[INFO] [1722534429.799222945] [listener_server_pub__]: Iteration: 120 Mean fit: 12.296588166908029
[INFO] [1722534429.813128451] [listener_server_pub__]: Iteration: 121 Mean fit: 12.296461054756765
[INFO] [1722534429.839399411] [listener_server_pub__]: Iteration: 122 Mean fit: 12.33334062796096
[INFO] [1722534429.862066705] [listener_server_pub__]: Iteration: 123 Mean fit: 12.302888754066583
[INFO] [1722534429.885888758] [listener_server_pub__]: Iteration: 124 Mean fit: 12.334347272403173
[INFO] [1722534429.915917291] [listener_server_pub__]: Iteration: 125 Mean fit: 12.25277463823505
[INFO] [1722534429.938973687] [listener_server_pub__]: Iteration: 126 Mean fit: 12.253906165697307
[INFO] [1722534429.965011738] [listener_server_pub__]: Iteration: 127 Mean fit: 12.353383044076761
[INFO] [1722534429.988600225] [listener_server_pub__]: Iteration: 128 Mean fit: 12.34359125689724
[INFO] [1722534430.014197005] [listener_server_pub__]: Iteration: 129 Mean fit: 12.43661275722705
[INFO] [1722534430.035370082] [listener_server_pub__]: Iteration: 130 Mean fit: 12.461243518246071
[INFO] [1722534430.058415095] [listener_server_pub__]: Iteration: 131 Mean fit: 12.462322440918769
[INFO] [1722534430.079518437] [listener_server_pub__]: Iteration: 132 Mean fit: 12.54821850308321
[INFO] [1722534430.096877155] [listener_server_pub__]: Iteration: 133 Mean fit: 12.600109827221804
[INFO] [1722534430.120640118] [listener_server_pub__]: Iteration: 134 Mean fit: 12.659862995439003
[INFO] [1722534430.138171231] [listener_server_pub__]: Iteration: 135 Mean fit: 12.744291395528368
[INFO] [1722534430.161014916] [listener_server_pub__]: Iteration: 136 Mean fit: 12.744670337551502
[INFO] [1722534430.181165675] [listener_server_pub__]: Iteration: 137 Mean fit: 12.778103365276039
[INFO] [1722534430.200862591] [listener_server_pub__]: Iteration: 138 Mean fit: 12.859701253369199
[INFO] [1722534430.225201739] [listener_server_pub__]: Iteration: 139 Mean fit: 12.92730175541711
[INFO] [1722534430.247466668] [listener_server_pub__]: Iteration: 140 Mean fit: 13.045236070359362
[INFO] [1722534430.269927461] [listener_server_pub__]: Iteration: 141 Mean fit: 13.045348407855718
[INFO] [1722534430.295484860] [listener_server_pub__]: Iteration: 142 Mean fit: 13.084889635801819
[INFO] [1722534430.318452211] [listener_server_pub__]: Iteration: 143 Mean fit: 13.164168815750784
[INFO] [1722534430.339297569] [listener_server_pub__]: Iteration: 144 Mean fit: 13.209126535955619
[INFO] [1722534430.363597916] [listener_server_pub__]: Iteration: 145 Mean fit: 13.332573233740565
[INFO] [1722534430.382981596] [listener_server_pub__]: Iteration: 146 Mean fit: 13.332692739743
[INFO] [1722534430.435191331] [listener_server_pub__]: Iteration: 147 Mean fit: 13.348631204860911
[INFO] [1722534430.448310141] [listener_server_pub__]: Iteration: 148 Mean fit: 13.40575064119271
[INFO] [1722534430.473722313] [listener_server_pub__]: Iteration: 149 Mean fit: 13.432048481495238
[INFO] [1722534430.496500166] [listener_server_pub__]: Iteration: 150 Mean fit: 13.499025210300639
[INFO] [1722534430.516766250] [listener_server_pub__]: Iteration: 151 Mean fit: 13.498654523559301
[INFO] [1722534430.546861598] [listener_server_pub__]: Iteration: 152 Mean fit: 13.516943748353928
[INFO] [1722534430.571840942] [listener_server_pub__]: Iteration: 153 Mean fit: 13.531238534294602
[INFO] [1722534430.600389514] [listener_server_pub__]: Iteration: 154 Mean fit: 13.524694303023136
[INFO] [1722534430.628818958] [listener_server_pub__]: Iteration: 155 Mean fit: 13.550538051515309
[INFO] [1722534430.654271789] [listener_server_pub__]: Iteration: 156 Mean fit: 13.54954401325276
[INFO] [1722534430.680150294] [listener_server_pub__]: Iteration: 157 Mean fit: 13.601436258633012
[INFO] [1722534430.702374671] [listener_server_pub__]: Iteration: 158 Mean fit: 13.548285388507853
[INFO] [1722534430.718969706] [listener_server_pub__]: Iteration: 159 Mean fit: 13.501815516746609
[INFO] [1722534430.738048110] [listener_server_pub__]: Iteration: 160 Mean fit: 13.50141555416478
[INFO] [1722534430.758277048] [listener_server_pub__]: Iteration: 161 Mean fit: 13.500978470447441
[INFO] [1722534430.778790489] [listener_server_pub__]: Iteration: 162 Mean fit: 13.549956485741415
[INFO] [1722534430.801957305] [listener_server_pub__]: Iteration: 163 Mean fit: 13.472825891781289
[INFO] [1722534430.820237743] [listener_server_pub__]: Iteration: 164 Mean fit: 13.420228023428942
[INFO] [1722534430.834063699] [listener_server_pub__]: Iteration: 165 Mean fit: 13.408107986999415
[INFO] [1722534430.856552516] [listener_server_pub__]: Iteration: 166 Mean fit: 13.408794639127834
[INFO] [1722534430.875619276] [listener_server_pub__]: Iteration: 167 Mean fit: 13.42620965393343
[INFO] [1722534430.894447456] [listener_server_pub__]: Iteration: 168 Mean fit: 13.375035442818065
[INFO] [1722534430.921659114] [listener_server_pub__]: Iteration: 169 Mean fit: 13.344281975486705
[INFO] [1722534430.937839814] [listener_server_pub__]: Iteration: 170 Mean fit: 13.320234058899953
[INFO] [1722534430.951300116] [listener_server_pub__]: Iteration: 171 Mean fit: 13.323008782559503
[INFO] [1722534430.969226826] [listener_server_pub__]: Iteration: 172 Mean fit: 13.344005948274642
[INFO] [1722534430.989115139] [listener_server_pub__]: Iteration: 173 Mean fit: 13.312870903217227
[INFO] [1722534431.002807698] [listener_server_pub__]: Iteration: 174 Mean fit: 13.295172889563958
[INFO] [1722534431.027248529] [listener_server_pub__]: Iteration: 175 Mean fit: 13.286802447743042
[INFO] [1722534431.049431615] [listener_server_pub__]: Iteration: 176 Mean fit: 13.29044603363675
[INFO] [1722534431.063078498] [listener_server_pub__]: Iteration: 177 Mean fit: 13.29129519401044
[INFO] [1722534431.087145456] [listener_server_pub__]: Iteration: 178 Mean fit: 13.311868961227185
[INFO] [1722534431.104134406] [listener_server_pub__]: Iteration: 179 Mean fit: 13.328152936799984
[INFO] [1722534431.129709213] [listener_server_pub__]: Iteration: 180 Mean fit: 13.308056545154091
[INFO] [1722534431.150025237] [listener_server_pub__]: Iteration: 181 Mean fit: 13.315555526870344
[INFO] [1722534431.171194994] [listener_server_pub__]: Iteration: 182 Mean fit: 13.291034052503614
[INFO] [1722534431.196509432] [listener_server_pub__]: Iteration: 183 Mean fit: 13.416628770720143
[INFO] [1722534431.219036881] [listener_server_pub__]: Iteration: 184 Mean fit: 13.476178955532067
[INFO] [1722534431.239839969] [listener_server_pub__]: Iteration: 185 Mean fit: 13.47639031852091
[INFO] [1722534431.265430924] [listener_server_pub__]: Iteration: 186 Mean fit: 13.489241810547142
[INFO] [1722534431.292594964] [listener_server_pub__]: Iteration: 187 Mean fit: 13.472625710239507
[INFO] [1722534431.317346063] [listener_server_pub__]: Iteration: 188 Mean fit: 13.637183353825307
[INFO] [1722534431.346680694] [listener_server_pub__]: Iteration: 189 Mean fit: 13.735442653699474
[INFO] [1722534431.372425294] [listener_server_pub__]: Iteration: 190 Mean fit: 13.745824094715108
[INFO] [1722534431.396150437] [listener_server_pub__]: Iteration: 191 Mean fit: 13.763986491984486
[INFO] [1722534431.421973571] [listener_server_pub__]: Iteration: 192 Mean fit: 13.81653765638697
[INFO] [1722534431.447071513] [listener_server_pub__]: Iteration: 193 Mean fit: 13.922062627462287
[INFO] [1722534431.470797488] [listener_server_pub__]: Iteration: 194 Mean fit: 14.007628646893668
[INFO] [1722534431.485926936] [listener_server_pub__]: Iteration: 195 Mean fit: 14.008617820587313
[INFO] [1722534431.511816791] [listener_server_pub__]: Iteration: 196 Mean fit: 14.026657884779524
[INFO] [1722534431.528944911] [listener_server_pub__]: Iteration: 197 Mean fit: 14.110024010005407
[INFO] [1722534431.548018361] [listener_server_pub__]: Iteration: 198 Mean fit: 14.134944957853714
[INFO] [1722534431.567653277] [listener_server_pub__]: Iteration: 199 Mean fit: 14.160997308121761
[INFO] [1722534431.582277834] [listener_server_pub__]: Iteration: 200 Mean fit: 14.157238105550471
[INFO] [1722534431.607269842] [listener_server_pub__]: Iteration: 201 Mean fit: 14.168388040309717
[INFO] [1722534431.623759358] [listener_server_pub__]: Iteration: 202 Mean fit: 14.227638453428966
[INFO] [1722534431.647464080] [listener_server_pub__]: Iteration: 203 Mean fit: 14.23737756689703
[INFO] [1722534431.669519588] [listener_server_pub__]: Iteration: 204 Mean fit: 14.256477755500299
[INFO] [1722534431.691563634] [listener_server_pub__]: Iteration: 205 Mean fit: 14.262313014524867
[INFO] [1722534431.711035579] [listener_server_pub__]: Iteration: 206 Mean fit: 14.283267565356772
[INFO] [1722534431.730975765] [listener_server_pub__]: Iteration: 207 Mean fit: 14.383204095921673
[INFO] [1722534431.750442970] [listener_server_pub__]: Iteration: 208 Mean fit: 14.345508524458534
[INFO] [1722534431.772901804] [listener_server_pub__]: Iteration: 209 Mean fit: 14.338384338963351
[INFO] [1722534431.797285427] [listener_server_pub__]: Iteration: 210 Mean fit: 14.34847027796678
[INFO] [1722534431.818862514] [listener_server_pub__]: Iteration: 211 Mean fit: 14.367946894014244
[INFO] [1722534431.841822698] [listener_server_pub__]: Iteration: 212 Mean fit: 14.420864881722665
[INFO] [1722534431.865849925] [listener_server_pub__]: Iteration: 213 Mean fit: 14.328275498525098
[INFO] [1722534431.893648558] [listener_server_pub__]: Iteration: 214 Mean fit: 14.282305660566482
[INFO] [1722534431.914841233] [listener_server_pub__]: Iteration: 215 Mean fit: 14.30328489516342
[INFO] [1722534431.935863808] [listener_server_pub__]: Iteration: 216 Mean fit: 14.314435451255047
[INFO] [1722534431.953510520] [listener_server_pub__]: Iteration: 217 Mean fit: 14.355111646008629
[INFO] [1722534431.980100511] [listener_server_pub__]: Iteration: 218 Mean fit: 14.253815636868827
[INFO] [1722534432.001922002] [listener_server_pub__]: Iteration: 219 Mean fit: 14.227475713481663
[INFO] [1722534432.018716692] [listener_server_pub__]: Iteration: 220 Mean fit: 14.25933141287885
[INFO] [1722534432.029741836] [listener_server_pub__]: Iteration: 221 Mean fit: 14.259929499832205
[INFO] [1722534432.058937707] [listener_server_pub__]: Iteration: 222 Mean fit: 14.26955431972734
[INFO] [1722534432.082062066] [listener_server_pub__]: Iteration: 223 Mean fit: 14.251375472972345
[INFO] [1722534432.098879772] [listener_server_pub__]: Iteration: 224 Mean fit: 14.258154119528303
[INFO] [1722534432.122276475] [listener_server_pub__]: Iteration: 225 Mean fit: 14.281060264728584
[INFO] [1722534432.144156528] [listener_server_pub__]: Iteration: 226 Mean fit: 14.269399441635931
[INFO] [1722534432.163963161] [listener_server_pub__]: Iteration: 227 Mean fit: 14.263005772900286
[INFO] [1722534432.190292715] [listener_server_pub__]: Iteration: 228 Mean fit: 14.34282289111118
[INFO] [1722534432.212034771] [listener_server_pub__]: Iteration: 229 Mean fit: 14.411558013445225
[INFO] [1722534432.236241026] [listener_server_pub__]: Iteration: 230 Mean fit: 14.424065534270786
[INFO] [1722534432.258372077] [listener_server_pub__]: Iteration: 231 Mean fit: 14.39025130190972
[INFO] [1722534432.277961778] [listener_server_pub__]: Iteration: 232 Mean fit: 14.378420284106781
[INFO] [1722534432.301245477] [listener_server_pub__]: Iteration: 233 Mean fit: 14.525004227984374
[INFO] [1722534432.322281488] [listener_server_pub__]: Iteration: 234 Mean fit: 14.629898600615922
[INFO] [1722534432.343606234] [listener_server_pub__]: Iteration: 235 Mean fit: 14.625561829045765
[INFO] [1722534432.362292834] [listener_server_pub__]: Iteration: 236 Mean fit: 14.580139934852932
[INFO] [1722534432.379953354] [listener_server_pub__]: Iteration: 237 Mean fit: 14.590179995626801
[INFO] [1722534432.397414907] [listener_server_pub__]: Iteration: 238 Mean fit: 14.70423712638484
[INFO] [1722534432.417595889] [listener_server_pub__]: Iteration: 239 Mean fit: 14.777780674046102
[INFO] [1722534432.437181610] [listener_server_pub__]: Iteration: 240 Mean fit: 14.765728657018963
[INFO] [1722534432.453913892] [listener_server_pub__]: Iteration: 241 Mean fit: 14.701178561509447
[INFO] [1722534432.476813764] [listener_server_pub__]: Iteration: 242 Mean fit: 14.738847284010228
[INFO] [1722534432.500047324] [listener_server_pub__]: Iteration: 243 Mean fit: 14.81800250839321
[INFO] [1722534432.522137063] [listener_server_pub__]: Iteration: 244 Mean fit: 14.894981983767433
[INFO] [1722534432.542017451] [listener_server_pub__]: Iteration: 245 Mean fit: 14.875042749107644
[INFO] [1722534432.562957334] [listener_server_pub__]: Iteration: 246 Mean fit: 14.782684445561278
[INFO] [1722534432.581676834] [listener_server_pub__]: Iteration: 247 Mean fit: 14.844630828438522
[INFO] [1722534432.600717002] [listener_server_pub__]: Iteration: 248 Mean fit: 14.898795132482501
[INFO] [1722534432.623349840] [listener_server_pub__]: Iteration: 249 Mean fit: 14.936778634012455
[INFO] [1722534432.644581110] [listener_server_pub__]: Iteration: 250 Mean fit: 14.925280297774545
[INFO] [1722534432.667940532] [listener_server_pub__]: Iteration: 251 Mean fit: 14.858013287998563
[INFO] [1722534432.690744638] [listener_server_pub__]: Iteration: 252 Mean fit: 14.908858481472018
[INFO] [1722534432.712470580] [listener_server_pub__]: Iteration: 253 Mean fit: 14.934890057519677
[INFO] [1722534432.735864688] [listener_server_pub__]: Iteration: 254 Mean fit: 14.95187837583391
[INFO] [1722534432.760801566] [listener_server_pub__]: Iteration: 255 Mean fit: 14.950799072781681
[INFO] [1722534432.781269208] [listener_server_pub__]: Iteration: 256 Mean fit: 14.922495271007586
[INFO] [1722534432.796893099] [listener_server_pub__]: Iteration: 257 Mean fit: 14.965563820149944
[INFO] [1722534432.814284848] [listener_server_pub__]: Iteration: 258 Mean fit: 14.968073096242994
[INFO] [1722534432.829298801] [listener_server_pub__]: Iteration: 259 Mean fit: 14.961570706649033
[INFO] [1722534432.849157246] [listener_server_pub__]: Iteration: 260 Mean fit: 14.973761496386675
[INFO] [1722534432.868903977] [listener_server_pub__]: Iteration: 261 Mean fit: 15.023469738064762
[INFO] [1722534432.885696337] [listener_server_pub__]: Iteration: 262 Mean fit: 15.0448481122063
[INFO] [1722534432.900578126] [listener_server_pub__]: Iteration: 263 Mean fit: 15.030986790961327
[INFO] [1722534432.917664287] [listener_server_pub__]: Iteration: 264 Mean fit: 15.01204123206701
[INFO] [1722534432.938145388] [listener_server_pub__]: Iteration: 265 Mean fit: 15.025347109772653
[INFO] [1722534432.958372715] [listener_server_pub__]: Iteration: 266 Mean fit: 15.09250565374568
[INFO] [1722534432.979205754] [listener_server_pub__]: Iteration: 267 Mean fit: 15.099690502064638
[INFO] [1722534432.990707636] [listener_server_pub__]: Iteration: 268 Mean fit: 15.085363133206608
[INFO] [1722534433.002513091] [listener_server_pub__]: Iteration: 269 Mean fit: 15.070321324488086
[INFO] [1722534433.017385538] [listener_server_pub__]: Iteration: 270 Mean fit: 15.074825301273975
[INFO] [1722534433.036362399] [listener_server_pub__]: Iteration: 271 Mean fit: 15.112300163849824
[INFO] [1722534433.055379083] [listener_server_pub__]: Iteration: 272 Mean fit: 15.111341068087501
[INFO] [1722534433.073971459] [listener_server_pub__]: Iteration: 273 Mean fit: 15.102002781493358
[INFO] [1722534433.090558674] [listener_server_pub__]: Iteration: 274 Mean fit: 15.0893819641821
[INFO] [1722534433.107284666] [listener_server_pub__]: Iteration: 275 Mean fit: 15.10277120135105
[INFO] [1722534433.124752190] [listener_server_pub__]: Iteration: 276 Mean fit: 15.15631947300685
