[INFO] [1722531761.292344394] [beswarm_action_server]: Executing goal...
[INFO] [1722531761.318310948] [beswarm_action_server]: x: 0.0; y: 0.0
[INFO] [1722531761.428643886] [beswarm_action_server]: x: 0.0; y: 0.0
[INFO] [1722531761.535773998] [beswarm_action_server]: x: 0.0; y: 0.0
[INFO] [1722531761.639883865] [beswarm_action_server]: x: 0.0; y: 0.0
[INFO] [1722531761.743203766] [beswarm_action_server]: x: 0.0; y: 0.0
[INFO] [1722531761.926514539] [listener_server_pub__]: Iteration: 1 Mean fit: 82.81909410770841
[INFO] [1722531761.975314221] [listener_server_pub__]: Iteration: 2 Mean fit: 83.05923491018643
[INFO] [1722531762.019700582] [listener_server_pub__]: Iteration: 3 Mean fit: 83.88181410957762
[INFO] [1722531762.086780758] [listener_server_pub__]: Iteration: 4 Mean fit: 85.69492131082272
[INFO] [1722531762.154058512] [listener_server_pub__]: Iteration: 5 Mean fit: 88.90357411117978
[INFO] [1722531762.186646713] [listener_server_pub__]: Iteration: 6 Mean fit: 89.84435897671531
[INFO] [1722531762.210522516] [listener_server_pub__]: Iteration: 7 Mean fit: 89.87497071373056
[INFO] [1722531762.232219284] [listener_server_pub__]: Iteration: 8 Mean fit: 89.90546159399688
[INFO] [1722531762.289075129] [listener_server_pub__]: Iteration: 9 Mean fit: 89.93281660839551
[INFO] [1722531762.322508680] [listener_server_pub__]: Iteration: 10 Mean fit: 89.95365500855115
[INFO] [1722531762.355707383] [listener_server_pub__]: Iteration: 11 Mean fit: 91.36895399697025
[INFO] [1722531762.378582220] [listener_server_pub__]: Iteration: 12 Mean fit: 91.42674384419362
[INFO] [1722531762.410739334] [listener_server_pub__]: Iteration: 13 Mean fit: 91.47990550856008
[INFO] [1722531762.444487780] [listener_server_pub__]: Iteration: 14 Mean fit: 91.54127459489528
[INFO] [1722531762.472703311] [listener_server_pub__]: Iteration: 15 Mean fit: 91.59358202437011
[INFO] [1722531762.508617389] [listener_server_pub__]: Iteration: 16 Mean fit: 92.55320657191473
[INFO] [1722531762.531933036] [listener_server_pub__]: Iteration: 17 Mean fit: 92.62576954223447
[INFO] [1722531762.563314995] [listener_server_pub__]: Iteration: 18 Mean fit: 92.71794857236728
[INFO] [1722531762.597397285] [listener_server_pub__]: Iteration: 19 Mean fit: 92.80411612711171
[INFO] [1722531762.631389117] [listener_server_pub__]: Iteration: 20 Mean fit: 92.90691588570445
[INFO] [1722531762.660002663] [listener_server_pub__]: Iteration: 21 Mean fit: 93.87262962499355
[INFO] [1722531762.694315165] [listener_server_pub__]: Iteration: 22 Mean fit: 93.96259392322528
[INFO] [1722531762.724607375] [listener_server_pub__]: Iteration: 23 Mean fit: 94.0510439705718
[INFO] [1722531762.755144055] [listener_server_pub__]: Iteration: 24 Mean fit: 94.15845421876443
[INFO] [1722531762.791068721] [listener_server_pub__]: Iteration: 25 Mean fit: 94.25861378925902
[INFO] [1722531762.816484590] [listener_server_pub__]: Iteration: 26 Mean fit: 95.17217765093001
[INFO] [1722531762.845781292] [listener_server_pub__]: Iteration: 27 Mean fit: 95.26609632938913
[INFO] [1722531762.874349650] [listener_server_pub__]: Iteration: 28 Mean fit: 95.35673648766743
[INFO] [1722531762.899648447] [listener_server_pub__]: Iteration: 29 Mean fit: 95.4721910538665
[INFO] [1722531762.923150572] [listener_server_pub__]: Iteration: 30 Mean fit: 95.57767905575984
